,id,age_ratings,aggregated_rating,aggregated_rating_count,bundles,category,cover,created_at,first_release_date,franchise,franchises,game_engines,game_modes,genres,involved_companies,name,parent_game,platforms,player_perspectives,popularity,release_dates,screenshots,similar_games,slug,storyline,summary,tags,themes,total_rating,total_rating_count,updated_at,url,videos,websites,rating,rating_count,keywords,collection,external_games,artworks,pulse_count,alternative_names,hypes,time_to_beat,multiplayer_modes
239,103285,[27044],,,,1,91067.0,1528588800,1538006400.0,,,,"[2, 3]",[31],"[92103, 92104]",Sea of Thieves: Forsaken Shores,11137,"[6, 49]",[1],4.789148364160662,"[187888, 187889]","[354839, 354840, 354841, 354842]","[37419, 78632, 81249, 87622, 103292, 105049, 106987, 111130, 115653, 116681]",sea-of-thieves-forsaken-shores,,"Forsaken Shores is the third DLC for Sea of Thieves and features a new eastern region named Devil's Roar. The included islands will periodically erupt and shake due to the volcano centered on it. Expect geysers, flying rocks, and water hot enough to kill pirates in the new areas. Because of the boiling water surrounding the volcanic isles, the update also introduced rowboats that players can use to safely reach the shore. These can be found drifting near islands and once acquired - attached to the back of the ships for further use. 
 
The update also introduces a new merchant quest type called Cargo Runs. Players will have to transport important cargo from one place to another and do it safely. Broken rum bottles, wet cloth, and dead plants are signs of a trip gone bad. Take good care of the cargo until it's reached it's destination. 
 
Other DLC features include Skeleton Lords and combined item barrels.","[1, 38, 268435487]","[1, 38]",,,1580860800,https://www.igdb.com/games/sea-of-thieves-forsaken-shores,[33580],"[132059, 132060, 132061, 132062, 132063, 132064, 132065, 132066]",,,,,,,25.0,,1.0,,
240,113368,,,,,1,,1544745600,1544659200.0,,,,,,,Jurassic World Evolution: Cretaceous Dinosaur Pack,54996,"[6, 49]",,1.0,"[162209, 162210]",,,jurassic-world-evolution-cretaceous-dinosaur-pack,,"With the Jurassic World Evolution: Cretaceous Dinosaur Pack premium downloadable content, Jurassic World Evolution players can enrich the variety of their parks’ attractions with the Iguanodon, a herbivore unusually comfortable on four legs or two; Carcharodontosaurus, the largest known carnivorous dinosaur; and Dreadnoughtus, a truly colossal herbivore.",,,,,1544745600,https://www.igdb.com/games/jurassic-world-evolution-cretaceous-dinosaur-pack,[23705],,,,,,,,,,,,
241,127561,,,,[127560],1,92870.0,1576627200,1576540800.0,5.0,[5],,[1],"[2, 31]","[89512, 89513]",Batman: The Telltale Series - Shadows Mode,51525,"[6, 49]",[2],1.0,"[181986, 183984]","[349847, 349848, 349849]","[27725, 37419, 78632, 87622, 96217, 103292, 103295, 105049, 106987, 111130]",batman-the-telltale-series-shadows-mode,,"The Batman Shadows: The Enemy Within mode brings a captivating new look to the storied Telltale Batman games. Enhanced with hand recolored gameplay and remastered textures, replay your favorite Telltale Batman episodes and experience the twisted world of the Dark Knight in a sinister, new way.","[1, 268435458, 268435487]",[1],,,1582070400,https://www.igdb.com/games/batman-the-telltale-series-shadows-mode,,[127633],,,,,,,,,,,
242,129487,[27045],,,,1,91072.0,1580860800,1540944000.0,,,,"[2, 3]",[31],"[92108, 92109]",Sea of Thieves: Festival of the Damned,11137,"[6, 49]",[1],1.0,"[187894, 187895]","[354851, 354852, 354853, 354854, 354855, 354856]",,sea-of-thieves-festival-of-the-damned,,"The Festival of the Damned is a Bilge Rats DLC in Sea of Thieves. The event is centered around the ghost pirate Ferry of the Damned and its Captain. 
 
Included in the update are more violent storms, so be sure to watch out for those while looking for beacons, unless of course, you are hoping to get hit by lightning!",,"[1, 38]",,,1580860800,https://www.igdb.com/games/sea-of-thieves-festival-of-the-damned,[33582],"[132070, 132071, 132072, 132073, 132074, 132075, 132076, 132077]",,,,,,,,[29551],,,
243,76740,,,,,1,68954.0,1512518400,1529366400.0,,,,[1],"[16, 24, 32]",[65916],Darkest Dungeon: The Color of Madness,8965,"[6, 49, 130]",[4],1.0,"[154546, 160209, 160210]",[214752],"[13189, 13196, 18011, 18225, 19817, 25646, 26163, 26268, 26845, 96217]",darkest-dungeon-the-color-of-madness,,"Some hateful shard of alien origin has streaked through the night sky, crashing into the old Miller’s farm on the outskirts of the Hamlet! Those unfortunate enough to witness the Comet’s arrival have been blinded by what they can only describe as a shifting, ephemeral hue of damnably abrasive intensity. There has been no word from the farm in a fortnight, save for the unearthly groaning that echoes from the ruin of the mill…","[17, 19, 43, 268435472, 268435480, 268435488, 536872032, 536872207, 536873291]","[17, 19, 43]",,,1540080000,https://www.igdb.com/games/darkest-dungeon-the-color-of-madness,[22807],"[80535, 80536, 80537, 92110]",,,"[1120, 1295, 2379]",5450.0,,,5.0,,,,[7783]
244,103287,,,,,1,82442.0,1528588800,1609372800.0,,,,"[1, 3]",[8],[80786],Cuphead: The Delicious Last Course,9061,"[6, 49, 130]",,13.9276826541952,"[172156, 172157, 172158]",,"[1070, 10039, 28070, 63138, 89597, 96452, 110503, 115276, 116681, 118313]",cuphead-the-delicious-last-course,,"In Cuphead: The Delicious Last Course, Cuphead and Mugman are joined by Ms. Chalice for a DLC add-on adventure on a brand new island! With new weapons, new charms, and Ms. Chalice's brand new abilities, take on a new cast of multi-faceted, screen-filling bosses to assist Chef Saltbaker in Cuphead's final challenging quest. 
 
Featuring Ms. Chalice as a brand new playable character with a modified moveset and new abilities. Once acquired, Ms. Chalice is fully playable through the DLC and the original Cuphead adventure! 
Traverse a brand new Inkwell Isle and wallop the most wacky and monstrous bosses Cuphead has faced yet! 
Find new weapons and charms to aid you in overcoming brand new challenges and setting new records on old bosses! 
Help Chef Saltbaker on a brand new adventure to uncover the mystery of Legendary Chalice's secret quest!","[268435464, 536871354, 536871823]",,,,1582675200,https://www.igdb.com/games/cuphead-the-delicious-last-course,"[20493, 28485]","[80292, 120285]",,,"[442, 911]",,,"[5041, 5042, 5043, 5044, 5045, 5046]",37.0,,10.0,,
245,116141,,,,[122268],1,72431.0,1552435200,1553731200.0,,,,,,[80912],Dead Cells: Rise of the Giant,26855,"[6, 130]",,1.44573653498795,"[166293, 170410]",,,dead-cells-rise-of-the-giant,,,,,,,1571270400,https://www.igdb.com/games/dead-cells-rise-of-the-giant,"[25436, 25864]","[110172, 120459]",,,,,,,6.0,,,,
246,11252,,,,,1,10572.0,1435104000,1436486400.0,,,,"[1, 2, 3, 4]",[8],,Little Big Planet 3: The Journey Home,7330,"[9, 48]",[4],1.0,"[44168, 44169]","[10705, 10706, 10707]","[1070, 1071, 1188, 46745, 63138, 94873, 108155, 115276, 116144, 118313]",little-big-planet-3-the-journey-home,,,"[33, 268435464]",[33],,,1538611200,https://www.igdb.com/games/little-big-planet-3-the-journey-home,[6708],[5708],,,,1152.0,,,,,,,
247,14647,[24584],87.7777777777778,11.0,[42931],1,13130.0,1448150400,1448323200.0,,,,"[1, 2, 3]","[12, 31]","[28374, 28375]",Bloodborne: The Old Hunters,7334,"[45, 48]",[2],3.674692962936937,"[40863, 101955, 101956]","[18549, 18550, 18551, 18552, 18553]","[55038, 55199, 81249, 96217, 101608, 105049, 106987, 115278, 116530, 119171]",bloodborne-the-old-hunters--1,"A world drenched in blood, lit by a possessed moon. Its light shows familiar buildings half swallowed by sludge, leaning over, distorted. It is here that hunters of old, riddled by nightmares, endlessly pursue beasts. The nightmare where the Hunters laid trapped, forever crazed by the blood of mindless beasts, is a manifestation of the misdeeds of the first Hunter's, all of whom are now trapped within this wretched world. However, secrets are secrets for a reason, as some are unsettling and horrifying when unraveled... 
 
...and yet, it's time someone undid this charade.","The Old Hunters is the first Expansion for Bloodborne. It will feature all new Locations, Bosses, Weapons, and Armor.

Set in a nightmare world where hunters from the past are trapped forever, explore brand new stages full of dangers, rewards and deadly beasts to overcome. You’ll find multiple new outfits and weapons to add to your arsenal as well as additional magic to wield and add more variety to your combat strategy.

With new story details, learn the tale of hunters who once made Yharnam their hunting grounds, meet new NPCs, and discover another side of the history and world of Bloodborne.","[1, 17, 19, 268435468, 268435487, 536872206, 536887613]","[1, 17, 19]",90.78861656225351,91.0,1582416000,https://www.igdb.com/games/bloodborne-the-old-hunters--1,"[6263, 6264, 6292]","[105905, 105906, 105907, 105908]",93.7994553467292,80.0,"[1294, 16701]",,[246050],,,,,14647.0,[9469]
248,20327,,85.0,1.0,,1,16204.0,1468368000,1403568000.0,,,,"[1, 2, 3]","[5, 33]","[38253, 88077]",Resogun: Heroes,6007,"[45, 48]",[4],1.0,"[53649, 53650, 105250, 105251]","[116584, 116585, 116586, 116587, 116588]","[19164, 43367, 103281, 103292, 103298, 103301, 105049, 106805, 119177, 120268]",resogun-heroes,,"Survival Mode is RESOGUN turned up to 11 – you only have a single life to last as long as you can. However, a few things have changed to improve the odds in your favour.

Parachuting into the level frequently, humans can be immediately collected to power up weapons and give you the edge with perks like improved shield, Clock (turbo speed), overcharged weapons and much more. Add those to your boost, overdrive and guns and you’re a true force to be reckoned with.

In addition to this we have a couple of extra things to keep you pushing forward against the waves.

Fallen Heroes: These are holograms of your ship placed on a timeline representing your best performance to date. Do better and the Fallen Hero will activate – if collected, it will improve your shield and weapons to aid your survival.
Monuments: Nothing pushes you like beating your friends! In Survival we place Monuments representing your friends (or global) scores around you. Beat the score to destroy the monument as you move up the leaderboards to glory.
In Demolition you take the fight armed only with a wrecking ball powered by proximity bombs. No other weapons, boost or overdrive here. Be careful though, as the wrecking ball will fly off around the stage destroying everything it hits… including you!","[1, 268435461, 268435489, 536871078]",[1],85.0,1.0,1575590400,https://www.igdb.com/games/resogun-heroes,[8903],[8218],,,[166],2251.0,,,,,,,
249,20328,,80.0,1.0,,1,16206.0,1468368000,1424131200.0,,,,"[1, 2, 3]","[5, 33]","[37496, 88078]",Resogun: Defenders,6007,"[45, 48]",[4],1.0,"[53651, 53652, 105248, 105249]","[116579, 116580, 116581, 116582, 116583]","[19164, 43367, 103281, 103292, 103298, 103301, 105049, 106805, 119177, 120268]",resogun-defenders,,"Defenders adds two new modes, Protector and Commando, a smaller local co-op mode called Battle Mode, new Challenges and trophies.

Protector Mode sees you taking to the skies to defend one of the last human colonies remaining. Utilise all new power ups including Super Boost, Teleport and automatic city defences; take down the enemy and deliver as many of the last humans to each city in order to extend your grip on the planet. Protector Mode features an all new planet flip mechanic and environmental hazards such as volcanic meteors to avoid while fighting off the never ending enemy invasion.

Commando Mode lets you play as one of the Last Humans. Stranded on a distant planet with only a mini-gun to defend himself, he takes the fight directly to the Sentients in the ultimate arcade revenge mode. Jump, boost and equip your favourite bandana as you aim to defend your home from waves of enemies, volcanic meteors and more in this all new mode. Arnold impression included.

Commando Mode supports both co-operative and competitive multiplayer modes. Team up with a friend to fight the good fight or turn against each other to outsmart your opponent and destroy their house from under their nose. We’ve named the competitive mode Battle Mode and hope you have as much fun fighting it out with your friends as we have had here.

RESOGUN Defenders includes an all new trophy set and new DLC-specific Challenges.","[1, 268435461, 268435489, 536871078]",[1],80.0,1.0,1575590400,https://www.igdb.com/games/resogun-defenders,[8904],[8222],,,[166],2251.0,,,,,,,
250,26929,,81.3333333333333,3.0,,1,44303.0,1485216000,1487808000.0,,,,,,[63011],Deus Ex: Mankind Divided - A Criminal Past,9498,"[45, 48]",,1.0,"[64674, 102514, 102515]","[115436, 115437, 115438, 115439]",,deus-ex-mankind-divided-a-criminal-past,,"Deus Ex: Mankind Divided – A Criminal Past will provide players with more insight into the lore of the Deus Ex Universe. They will get to Experience Adam Jensen’s first mission for TF29, set before the events of Deus Ex: Mankind Divided, where he poses as a convicted criminal. In Deus Ex: Mankind Divided – A Criminal Past, Jensen is transferred deep into a hostile, high-security prison for augmented felons. His mission: track down and retrieve sensitive information from a fellow undercover agent who has gone dark. Success will help the fight against terror around the world, but Jensen will need to confront a darker side to his role before the day is done.",,,80.21528202795155,13.0,1579737600,https://www.igdb.com/games/deus-ex-mankind-divided-a-criminal-past,[12331],,79.09723072256979,10.0,,9.0,,,5.0,,,,
251,28002,,57.6,6.0,,1,87518.0,1490832000,1490659200.0,4.0,[4],,[1],"[12, 31]",[45615],Final Fantasy XV: Episode Gladiolus,359,"[45, 48, 49]",[2],1.0,"[67599, 67600, 103117, 103118]","[115697, 115698, 115699, 115700, 115701]","[81249, 96217, 99118, 101608, 106987, 112191, 112416, 115653, 116530, 119171]",final-fantasy-xv-episode-gladiolus,,"Gladio, one of the three faithful comrades who accompany Noctis on his journey will become a playable character for the very first time in his own episode with a completely different type of gameplay and an all-new story. 
 
Picking up from the events from the group’s encounter with Ravus, Gladio leaves the group to train alongside Cor and become even more powerful. He sets on a path to face challenges by encountering larger than life monsters along the way.","[17, 268435468, 268435487]",[17],57.6,6.0,1577404800,https://www.igdb.com/games/final-fantasy-xv-episode-gladiolus,[12850],"[18866, 18867]",,,,39.0,,,9.0,"[28225, 28226]",,,
252,37193,"[12764, 12765]",66.6666666666667,5.0,,1,87517.0,1497571200,1498521600.0,4.0,[4],,[1],"[5, 31]",[51016],Final Fantasy XV: Episode Prompto,359,"[45, 48, 49]",[2],1.0,"[85126, 85127, 103119, 103120]","[140291, 140292, 140293, 140294, 140295]","[19164, 26950, 55038, 96217, 101608, 103292, 103329, 105049, 106987, 113360]",final-fantasy-xv-episode-prompto,,"It's time for Prompto to take centre stage in his very own episode! 
 
Become the cheerful gunslinger himself and experience a brand new storyline, wrapped in thrilling Third Person Shooter gameplay. Separated from the group in a harsh arctic environment, Prompto heads off to the place of his birth to uncover the truth of his mysterious origins…","[1, 17, 268435461, 268435487]","[1, 17]",66.6666666666667,5.0,1577404800,https://www.igdb.com/games/final-fantasy-xv-episode-prompto,"[14408, 14409]",[65108],,,,39.0,,,35.0,"[28223, 28224]",,,
253,37291,[22051],75.0,2.0,,1,87516.0,1497571200,1513123200.0,4.0,[4],,[1],[31],[51049],Final Fantasy XV: Episode Ignis,359,"[45, 48, 49]",[2],1.0,"[134653, 134654, 134972, 152303]","[140981, 140989, 140990, 140991, 140992]","[55984, 75379, 81249, 96217, 101608, 106987, 111130, 113360, 116530, 119171]",final-fantasy-xv-episode-ignis,,"With fast-paced battles and multiple endings, experience untold events from one of the most dramatic parts of FINAL FANTASY XV.

Told from the perspective of Noctis’s ally Ignis, the city of Altissia lies in ruins and Ignis must face the Niflheim Empire to protect Noctis at all costs.

Joining Ignis is Ravus, high commander of the Empire, who is determined to save his sister, Lunafreya.","[1, 17, 268435487]","[1, 17]",75.0,2.0,1577404800,https://www.igdb.com/games/final-fantasy-xv-episode-ignis,[16553],[65360],,,,39.0,,[1052],37.0,"[28221, 28222]",,,
254,10873,,,,,1,21734.0,1433030400,1363046400.0,,,,,,,Sleeping Dogs: Year of the Snake,1267,[48],,1.0,[67907],"[110050, 110051, 110052, 110053, 110054]",,sleeping-dogs-year-of-the-snake,,"It is the eve of Chinese New Year, and Cultists have emerged to cleanse the city of Hong Kong so that they will earn their salvation after what they believe will be the end of the world. Earn back your honor in the HKPD by sabotaging the cultist plot across six new missions set after the original Sleeping Dogs story. 
 
Please note there is no Russian language support available for this content. When installed, Russian subtitles and all other game text in Sleeping Dogs appears in English.""",,,69.4528835404748,5.0,1563148800,https://www.igdb.com/games/sleeping-dogs-year-of-the-snake,,,69.4528835404748,5.0,,1010.0,,,,,,,
255,25040,,70.0,1.0,,1,23103.0,1476662400,1476316800.0,,,,,,,Battleborn: Attikus and the Thrall Rebellion,7687,[48],,1.0,[59143],[32821],,battleborn-attikus-and-the-thrall-rebellion,,,,,70.0,1.0,1493769600,https://www.igdb.com/games/battleborn-attikus-and-the-thrall-rebellion,,,,,,,,,2.0,,,,
256,25973,,,,,1,18947.0,1480032000,1414454400.0,,,,,[5],,Call of Duty: Advanced Warfare Atlas Digital Pack,6632,[48],,1.0,[61031],,"[19164, 24920, 25901, 26950, 83727, 99788, 103281, 103292, 103298, 103301]",call-of-duty-advanced-warfare-atlas-digital-pack,,"The Call of Duty®: Advanced Warfare Atlas Digital Content Pack includes a custom Atlas exoskeleton, the Bal-27 AE Assault Rifle and Atlas 45 AE Pistol, Atlas Helmet, Player Card, 5 bonus Supply Drops and a Single Player exoskeleton Upgrade.","[268435461, 536871378, 536873397, 536877310, 536890263, 536890264, 536890265, 536890266]",,,,1533859200,https://www.igdb.com/games/call-of-duty-advanced-warfare-atlas-digital-pack,,,,,"[466, 2485, 6398, 19351, 19352, 19353, 19354]",,,,,,,,
257,25975,,,,,1,18949.0,1480032000,1435017600.0,5.0,[5],,[1],"[25, 31]","[89554, 89555]",Batman: Arkham Knight - PlayStation Exclusive Scarecrow Nightmare Missions,5503,[48],[2],1.0,[61033],"[349905, 349906, 349907]","[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-playstation-exclusive-scarecrow-nightmare-missions,,"Gotham falls victim to Scarecrow's fear toxin, transforming the famous city into a twisted, hellish nightmare in the Batman: Arkham Knight Scarecrow Nightmare Pack.
Tear through the city in the all-new batmobile and face off against a towering vision of Scarecrow and his undead army as they spread terror on the streets, available exclusively on PlayStation®4 system.","[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-playstation-exclusive-scarecrow-nightmare-missions,,,,,,,,,,,,,
258,25984,,,,,1,18972.0,1480032000,1406505600.0,,,,,,,The Last Of Us Remastered: Agility Survival Skill,6036,[48],,1.0,[61048],,,the-last-of-us-remastered-agility-survival-skill,,"Climb, vault, and move while crouching faster than you could before. At level 3 you are nearly impossible to hear while moving. For one price, get this content for your PS4™ and PS3™ systems. Purchase it on one system and it will automatically appear for download on the other system at no additional cost.",,,,,1567382400,https://www.igdb.com/games/the-last-of-us-remastered-agility-survival-skill,,,,,,,,,,,,,
259,25997,,,,,1,18996.0,1480032000,1433462400.0,5.0,[5],,[1],"[25, 31]","[89552, 89553]",Batman: Arkham Knight - PlayStation 4 Exclusive Skins Pack,5503,[48],[2],2.337334346599486,[61083],[349904],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-playstation-4-exclusive-skins-pack,,Jump into the 31st century with the Justice League 3000 Batman or back to the '60s with Classic TV series Batman & his Batmobile. All three skins available exclusively to PlayStation®4 system players!,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-playstation-4-exclusive-skins-pack,,,,,,,,,,,,,
260,26046,,,,,1,19079.0,1480291200,1414454400.0,,,,"[1, 2]",,"[47875, 47876]",Call of Duty: Advanced Warfare - Atlas Gorge Multiplayer Map,6632,[48],,1.0,[61396],"[101669, 101670, 101671, 101672, 101673]","[44669, 99737, 100800, 103281, 103298, 103301, 103302, 113895, 115276, 119260]",call-of-duty-advanced-warfare-atlas-gorge-multiplayer-map,,"The Call of Duty®: Advanced Warfare Atlas Gorge Bonus Multiplayer map re-envisions the fan-favorite The Call of Duty® 4: Modern Warfare® map Pipeline. The Atlas Corporation has commandeered the world’s largest power source, the Three Gorges Dam in central China, whose sinister backdrop creates a gripping setting for multiplayer battle. Combatants will navigate the shadows, explore the map’s new verticality empowered by exoskeleton technology, and control a map-based turret scorestreak that overlooks the dam and helps to keep enemies at bay.",[1],[1],,,1516406400,https://www.igdb.com/games/call-of-duty-advanced-warfare-atlas-gorge-multiplayer-map,,"[26660, 26661]",,,,,,,,,,,
261,26047,,,,,1,19080.0,1480291200,1414972800.0,,,,,,,Call of Duty: Advanced Warfare - Season Pass,6632,[48],,1.422531155756048,[61397],,,call-of-duty-advanced-warfare-season-pass,,"The Call of Duty®: Advanced Warfare Season Pass gives you access to four exciting DLC packs* at one great price**, each delivering a collection of new, thrilling multiplayer content, bonus weapons, and more.

Get ready for a new breed of Zombies. The unique Exo Zombies co-op experience is coming to Call of Duty: Advanced Warfare DLC. This new mode brings the movements, abilities, and weapons of the exoskeleton into battle against the undead. 

Season Pass owners get early access to the Ascendance DLC Pack bonus weapon: The OHM directed energy two-in-one LMG/Shotgun and its OHM Werewolf Custom Variant. Adjust the weapon on the fly to fit your strategy. Unleash a barrage of directed energy fire from a distance in LMG mode or get up close and personal in shotgun mode and deliver a concentrated blast of directed energy.

Plus, with Season Pass you get instant access to the Atlas Gorge Multiplayer Map, a re-envisioning of the fan favorite Call of Duty® 4: Modern Warfare® map, Pipeline.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-season-pass,,,,,,,,,,,,,
262,26048,,,,,1,19081.0,1480291200,1414972800.0,,,,,,,Call of Duty: Advanced Warfare - Digital Edition Personalization Pack,6632,[48],,1.0,[61398],,,call-of-duty-advanced-warfare-digital-edition-personalization-pack,,"The Digital Edition Personalization Pack features a custom weapon camo, reticle set and calling card to personalize your loadout. Available with digital versions of Call of Duty: Advanced Warfare.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-digital-edition-personalization-pack,,,,,,,,,,,,,
263,26049,,,,,1,19082.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Australia Exoskeleton Pack,6632,[48],,1.0,[61399],,,call-of-duty-advanced-warfare-australia-exoskeleton-pack,,Show your patriotism with the Australia exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-australia-exoskeleton-pack,,,,,,,,,,,,,
264,26051,,,,,1,19084.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Canada Exoskeleton Pack,6632,[48],,1.0,[61400],,,call-of-duty-advanced-warfare-canada-exoskeleton-pack,,Show your patriotism with the Canada exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-canada-exoskeleton-pack,,,,,,,,,,,,,
265,26052,,,,,1,19085.0,1480291200,1421280000.0,,,,,"[5, 24, 31, 33]",,Call of Duty: Advanced Warfare - Creature Personalization Pack,6632,[48],,1.0,[61401],,"[26950, 55038, 87622, 103292, 103298, 103301, 103329, 105049, 105269, 113111]",call-of-duty-advanced-warfare-creature-personalization-pack,,"Unleash your predatory rage with the Creature Personalization Pack. Hunt down the competition with a menacing reptilian skin camo, three monster reticles, a calling card, and an emblem layer.","[1, 268435461, 268435480, 268435487, 268435489]",[1],,,1563580800,https://www.igdb.com/games/call-of-duty-advanced-warfare-creature-personalization-pack,,,,,,,,,,,,,
266,26053,,,,,1,19086.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - France Exoskeleton Pack,6632,[48],,1.0,[61404],,,call-of-duty-advanced-warfare-france-exoskeleton-pack,,Show your patriotism with the France exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-france-exoskeleton-pack,,,,,,,,,,,,,
267,26054,,,,,1,19087.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Germany Exoskeleton Pack,6632,[48],,1.0,[61405],,,call-of-duty-advanced-warfare-germany-exoskeleton-pack,,Show your patriotism with the Germany exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-germany-exoskeleton-pack,,,,,,,,,,,,,
268,26055,,,,,1,19088.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Hot Rod Exoskeleton Pack,6632,[48],,1.0,[61406],,,call-of-duty-advanced-warfare-hot-rod-exoskeleton-pack,,Turbocharge your exoskeleton with the Hot Rod exoskeleton Pack. Raise hell in your tricked-out exoskeleton and your outlaw helmet.,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-hot-rod-exoskeleton-pack,,,,,,,,,,,,,
269,26056,,,,,1,19089.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Italy Exoskeleton Pack,6632,[48],,1.0,[61407],,,call-of-duty-advanced-warfare-italy-exoskeleton-pack,,Show your patriotism with the Italy exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-italy-exoskeleton-pack,,,,,,,,,,,,,
270,26057,,,,,1,19090.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Japan Exoskeleton Pack,6632,[48],,1.0,[61408],,,call-of-duty-advanced-warfare-japan-exoskeleton-pack,,Show your patriotism with the Japan exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-japan-exoskeleton-pack,,,,,,,,,,,,,
271,26058,,,,,1,19091.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Lightning Personalization Pack,6632,[48],,1.0,[61409],,,call-of-duty-advanced-warfare-lightning-personalization-pack,,"Wield the power of the gods with the Lightning Personalization Pack. Charge into battle with a Zeus-approved camo, three god-like reticles, a calling card, and an emblem layer to strike down your opponents.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-lightning-personalization-pack,,,,,,,,,,,,,
272,26059,,,,,1,19092.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Magma Personalization Pack,6632,[48],,1.0,[61410],,,call-of-duty-advanced-warfare-magma-personalization-pack,,"Erupt in any match with the liquid-hot Magma Personalization Pack, powered by a lava-inspired weapon camo, three fiery reticles, a calling card, and an emblem layer.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-magma-personalization-pack,,,,,,,,,,,,,
273,26060,,,,,1,19093.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Nanotech Personalization Pack,6632,[48],,1.0,[61411],,,call-of-duty-advanced-warfare-nanotech-personalization-pack,,"Smaller is better with the Nanotech Personalization Pack. Power up with a sub-atomic suit camo, three high-tech reticles, a calling card, and an emblem layer.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-nanotech-personalization-pack,,,,,,,,,,,,,
274,26061,,,,,1,19094.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Netherlands Exoskeleton Pack,6632,[48],,1.0,[61412],,,call-of-duty-advanced-warfare-netherlands-exoskeleton-pack,,Show your patriotism with the Netherlands exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-netherlands-exoskeleton-pack,,,,,,,,,,,,,
275,26063,,,,,1,19096.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Spain Exoskeleton Pack,6632,[48],,1.0,[61414],,,call-of-duty-advanced-warfare-spain-exoskeleton-pack,,Show your patriotism with the Spain exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-spain-exoskeleton-pack,,,,,,,,,,,,,
276,26064,,,,,1,19097.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Steampunk Exoskeleton Pack,6632,[48],,1.0,[61415],,,call-of-duty-advanced-warfare-steampunk-exoskeleton-pack,,Blast through any match with the Steampunk exoskeleton Pack. Includes a pseudo-Victorian exoskeleton and a future-retro helmet.,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-steampunk-exoskeleton-pack,,,,,,,,,,,,,
277,26065,,,,,1,19098.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - United States Exoskeleton Pack,6632,[48],,1.0,[61416],,,call-of-duty-advanced-warfare-united-states-exoskeleton-pack,,Show your patriotism with the American exoskeleton skin and matching helmet. Your country needs you!,,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-united-states-exoskeleton-pack,,,,,,,,,,,,,
278,26066,,,,,1,19099.0,1480291200,1421280000.0,,,,,,,Call of Duty: Advanced Warfare - Creature Premium Personalization Pack,6632,[48],,1.0,[61417],,,call-of-duty-advanced-warfare-creature-premium-personalization-pack,,"Unleash your predatory rage with the Creature Premium Personalization Pack. Hunt down the competition with a menacing reptilian skin camo, three monster reticles, a calling card, and an emblem layer.",,,,,1480291200,https://www.igdb.com/games/call-of-duty-advanced-warfare-creature-premium-personalization-pack,,,,,,,,,,,,,
